path,size_bytes,depth,sha256
src/apps/daemon/internal/foundation/secrets/store.go,4532,7,fb9649f3c46b63ad23a4b86374c80141f3696105444a98566027f5d49483aff3
src/apps/daemon/internal/foundation/secrets/store_test.go,1852,7,19b973a78cb4cb5d5356d666ba3689b74821e0a0841141cc7709e0a0a369e434
src/apps/daemon/internal/foundation/store/.context,1360,7,862b1c435dfc078bb718dd15ea331634f4a07d4bb62f78733083f0316f6cccea
src/apps/daemon/internal/foundation/store/db.go,1809,7,3756c562f4b9132df684ca082a1bc6577aa6feace258e9de36d77c0aecf20564
src/apps/daemon/internal/foundation/store/evidence.go,8343,7,5f10828e9658fc1704710ab28b376ec5731fe32bd2d7b0efc7d4db41bba9e0cd
src/apps/daemon/internal/foundation/store/evidence_test.go,3536,7,40017c8240a5802e0ff19c5b68c2f0c858ba98915b298f9f0d153096b6ed5a30
src/apps/daemon/internal/foundation/store/jobs.go,4567,7,fd63b2daf9e8de1b064c930cc7728ec6f82298b64d244daf6d58e57801925ab8
src/apps/daemon/internal/foundation/store/jobs_config_test.go,724,7,a9e5afc6727139c87fead7e40c45b9c02267807d8e415e33b249bad8f1b826e6
src/apps/daemon/internal/foundation/store/migrations.go,8168,7,ac3cd5ffca9b5720627286cab00736b9c6d3d0f7e4e10f6a42e7081ffd31219c
src/apps/daemon/internal/foundation/store/node_store.go,2637,7,1aae7638700671f69c4e136dbcc3c139b9dd7c20a222a59a9e631b9e9bd175b7
src/apps/daemon/internal/foundation/store/node_store_test.go,710,7,f6d28ab9cd979e9474459e946618a3875afe56928c57501b104592e3525c01aa
src/apps/daemon/internal/foundation/trafficstats/.context,1247,7,01ee9e7b1799d8d68bfab1ad586cd989c1eb79596f126cd58faba9277e425651
src/apps/daemon/internal/foundation/trafficstats/accounting.go,797,7,ad3fedf0df655604d5d895cb5c35e66659e0e21dfe07fc8e6ac2c4a411fe962f
src/apps/daemon/internal/foundation/trafficstats/rate_sampler.go,1479,7,8b6ebd63f2256de4a7a86dd0e200c5132bc19f6b0e111e95762addba5298a3da
src/apps/daemon/internal/foundation/trafficstats/rate_sampler_test.go,1758,7,998ff7577beb6a7e2c494a328deb1a0e0497b9004159aeb2fa913894e12a57c5
src/apps/daemon/internal/integrations/.context,1058,6,8f891d239e1db3db6e1b9ea41bd69829fbf0137ca7549641ea6ad23436199811
src/apps/daemon/internal/integrations/captchaclient/.context,1048,7,f5630e240fcbbdce1d77d26d5f76e76dc74d1ae6f2ae7342c7a60c7ceee78a8f
src/apps/daemon/internal/integrations/captchaclient/http_bounds.go,435,7,0b96352f0a6d9014ccf035f7f402181185b1c13efa62b9d690a9f9072e6008bf
src/apps/daemon/internal/integrations/captchaclient/solver.go,6433,7,d067fbd2dec7f7d6bbf3acc16514b28acdb341cb8e3ce812607eb3dfb6aef40a
src/apps/daemon/internal/integrations/captchaclient/solver_test.go,3589,7,2a832586f6800090738af74fad5457505bdb4999f43285e31a73320aa0d88f03
src/apps/daemon/internal/integrations/notifier/.context,972,7,08082a91c650242fcc6b4cdfa53efd1c1468dac21f8c2fb802feeac501a7d055
src/apps/daemon/internal/integrations/notifier/notifier.go,4189,7,d0dc69a80cdbf3a9a38ffc19c2342f972ea2a1060a3a8d50e57a31466a0e642a
src/apps/daemon/internal/integrations/notifier/notifier_test.go,1107,7,7656c7052a61a5b97d10447cc7a784c0f8b3c4dd08b4961c7c6c413adcf9b130
src/apps/daemon/internal/integrations/presets/.context,1100,7,e3c926036fb3a807c5d0cab5fd37a60f8eae87d457da391d87579f9c7f9ed19c
src/apps/daemon/internal/integrations/presets/presets.go,39269,7,16d6e88f7f07ef34e5120348f240da5e5fe2ee3e98f15faa131ca9d4e313ed35
src/apps/daemon/internal/integrations/presets/presets_test.go,935,7,563f4ebef7d589736d985051996b64d335af27a19cbc0a1a704e9574ce3ef6c6
src/apps/daemon/internal/integrations/provision/.context,1170,7,9104a4dd2ff22f29bcf6e140b513a5be952e9a5eb37f467afaf3733865682991
src/apps/daemon/internal/integrations/provision/billing_schema.go,3502,7,25f3d72e8be49b50d7119c57874ea93b957e3cd640e84de04ea2f2c1119c802f
src/apps/daemon/internal/integrations/provision/cloudflare.go,24832,7,f1ff8f86136dc166638d9c31033d6ae676f63debf75d9da2a3c88f56a64f837d
src/apps/daemon/internal/integrations/provision/cloudflare_bounds_test.go,646,7,2886889d8b70a3c70347d8a43f195c951c41abb86adc793d2b1eef5b4403803b
src/apps/daemon/internal/integrations/provision/cloudflare_errors.go,1061,7,486c5628e8e0274e9b0ce73a5c9cb49be2c6e53fb5b2a1eefb3929255faada7d
src/apps/daemon/internal/integrations/provision/cloudflare_errors_test.go,744,7,83eecddb67b4f62ba81c7738730ca7b9b65d8ad55d6cde530654a895b69a9822
src/apps/daemon/internal/integrations/provision/provision.go,2085,7,f7bd131055f8df86a328aca745a905c6d6aa157bc7756d87da7eea137a4cbc43
src/apps/daemon/internal/integrations/provision/provision_test.go,9123,7,6e8ba133952e147a5022caabb0caf0c498c06a17a56d47ff07070dd7c6de7e41
src/apps/daemon/internal/integrations/provision/vps.go,7467,7,577e60f3f130936615110400ac1c48ed49dd69e1c6ecd2a27522ea747ebdca20
src/apps/daemon/internal/integrations/relayclient/.context,1201,7,c378a6a772502cc2b43510a8f73a7da0ab925977cd5434d6fa81c6d8819d4aba
src/apps/daemon/internal/integrations/relayclient/gsa_relay.go,4022,7,84c3f88618257cca8c44f88614da6d8de18e006f250b2b1e94c6d94c2b10120f
src/apps/daemon/internal/integrations/relayclient/gsa_relay_test.go,1731,7,fe05b93a12d60e88e9c41069b32d203a642e73fd438549b7d3a68ea63df1a96d
src/apps/daemon/internal/integrations/relayclient/http_bounds.go,455,7,f4bb0bdadc79a45b3cad9805f9355cf22f3bdf9636a6442e67814d3d002bb9b5
src/apps/daemon/internal/integrations/relayclient/http_bounds_test.go,315,7,4359cb6905e42fb736833d6920ec09069217684ae8e4dfe24d5190a4180e4cc4
src/apps/daemon/internal/integrations/relayclient/relay_wire.go,412,7,c38aefcc2884fe8fd0f7fed2f744c4aa46e44b8f04299d6565a0a8849b7092cc
src/apps/daemon/internal/integrations/relayclient/serverless_dialer.go,8500,7,bd975a381c08d1184352d3c28e663087fa10f1be9683380c4ac83689bf54ef10
src/apps/daemon/internal/integrations/relayclient/serverless_dialer_test.go,3364,7,7c67cd0c7284e04f3674f6b368652e7fcb082a40706bab01bb4748ca7d771b46
src/apps/daemon/internal/integrations/sub/.context,1643,7,820f200a8fe9baffca8e0512e63211aca37a479cb128f314e6ccf96efde4d1b3
src/apps/daemon/internal/integrations/sub/aggregate.go,6074,7,6b831af1738ce72456bf7fbed96dee66ef42f0e7357d1ab844d5bad216fc64f0
src/apps/daemon/internal/integrations/sub/aggregate_concurrency_test.go,1192,7,30b3b8a696f058ad6026bfd5695b0274341c288170a49e51bb3b4ac6b26e436a
src/apps/daemon/internal/integrations/sub/aggregate_test.go,542,7,e4792654a4162066dba4a69c14d05e84617f5f378d198bdeb6dfa31eb7374771
src/apps/daemon/internal/integrations/sub/candyconnect_presets.go,4117,7,f2156e55df3a53c2e5370cb70727a053b3088dff5d4d656d841e8f9f1bc25f18
src/apps/daemon/internal/integrations/sub/clashconfig.go,8895,7,adb57aaede534640c68ea31ec2c70dcf1d86829ef489ec3ac4f2eb7121ad1d9b
src/apps/daemon/internal/integrations/sub/client_configs_list.go,3317,7,6d5ea03c419c5487ff622efcc440b933fb8ea8c33fcbfdc9d7fb227a7a0bcea8
src/apps/daemon/internal/integrations/sub/dohot_frp_presets.go,5737,7,edc6c255a7bf7c66bf8540c778f4464dd187dd09cfa1097a43b2317c9e7417df
src/apps/daemon/internal/integrations/sub/egress.go,5929,7,ab8275964464681e7a2d02e5e5815756b8e06a3ffe883af436626ee8c2cbee51
src/apps/daemon/internal/integrations/sub/egress_test.go,1985,7,2cdafe41f0d50f532c1061bb6bc37acfa4070f5f864a2cdaddfdb726878be175
src/apps/daemon/internal/integrations/sub/fetch.go,2537,7,8f824445eb6bf8fc5358741ae389e33de247c8a0b54092d9d47ad1abc072a076
src/apps/daemon/internal/integrations/sub/fetch_test.go,2466,7,a71bbb2503e603a8fd2625ef74ca5448af9a901cfe96e45d5419aedd89475da4
src/apps/daemon/internal/integrations/sub/geoip_database.go,2990,7,f7edc6174329038d62568f41bb04fa309b168c4ea495a3979654a7f8009f4ad5
src/apps/daemon/internal/integrations/sub/ingest.go,17792,7,f7f54a73a69d90b665e38a3343484ffd004fdac3caff6f2cff221a866642600a
src/apps/daemon/internal/integrations/sub/mtproto.go,4195,7,7bdb18a26948abdf33938403bd5bf339ee4384ab43dca4e9f5a3d8382e443cb7
src/apps/daemon/internal/integrations/sub/mtproto_test.go,4043,7,79aa76fefc92dbd8b55523cae2db1a91f5a3b9389ad1a83e9b84a47e36cbe815
src/apps/daemon/internal/integrations/sub/profile_service.go,11374,7,18a7918b759f284d57e00750c9d3d3cb28fddc23d49321b59e538c63ad6e0526
src/apps/daemon/internal/integrations/sub/profile_service_test.go,7467,7,d9a968894f12d0a3f97279abb0de039c8eb1f489b133d565b56d72897f0ca6ec
src/apps/daemon/internal/integrations/sub/rewrite.go,2265,7,c2ab52dfc673b271541bcf673f49e1c70259373c421ecfad4a189ec2213d8dc2
src/apps/daemon/internal/integrations/sub/rewrite_test.go,2503,7,7fc985596cc9e1c7d45a47c3d2f94d681aca55338b9fbe129ee2c2de5ef7f305
src/apps/daemon/internal/integrations/sub/safety.go,2366,7,064488f0b27517ee78f321bbe298fa3b8699b6a26032c54ee8a5a38da3b241dc
src/apps/daemon/internal/integrations/sub/safety_test.go,1487,7,ac4209867e4fd93261e7c9a73701ed8025862c9fa82e201ce5feebbbc6affeb9
src/apps/daemon/internal/integrations/sub/shape.go,1220,7,08662efb026504fca5a9cb9599f7a438f696adba5e0e3c1b6f6f2cff481a6c48
src/apps/daemon/internal/integrations/sub/shape_test.go,787,7,93a452442b08221c0353efd892f950b51a0b1208cb34f5beaed8c1ebbbf48e6d
src/apps/daemon/internal/integrations/sub/singbox_rules_list.go,3870,7,4eb0350fd1d98d8b418cbbae05e9a133c4925f3317058c89cee69239a9f2272b
src/apps/daemon/internal/integrations/sub/telegram_links.go,2778,7,09e76452217a4f123aee6b1b4b54ccb97fe8f69fa6774a78cc138340570b2caf
src/apps/daemon/internal/native/.context,941,6,9808a7d21eb6b5ced885a832781b678d99c38ac3a62d46ed1ae2e45b20f63290
src/apps/daemon/internal/native/bridge/.context,1562,7,d69c7b1c40da083352d1317cbaf40eba186951c7f1880e51c90f27f6862e21f3
src/apps/daemon/internal/native/bridge/core.go,12442,7,e728338feef1673820acc46cec4d267ef740aedca4d81de6d4851ef774b6b121
src/apps/daemon/internal/native/bridge/core_degraded.go,8440,7,a29a69689c36feef4e3a3f789bf08db99a20220176d3f53a11555bf2b0943a12
src/apps/daemon/internal/native/bridge/core_degraded_truth_test.go,3330,7,9990697abc52c14e483dba09c07ec856091476a9af1d9794051ef023254043a3
src/apps/daemon/internal/native/bridge/disasm_test.go,551,7,7a02effb1ca3af0adc50741e711ab626c2486048f69bcab5b1c77b0d532fb167
src/apps/daemon/internal/native/bridge/errors.go,266,7,ba8b10c82e99933ef47b3fe3d5e09e3820faa7a879ae99c03d6a132810b2f18a
src/apps/daemon/internal/native/bridge/ffi.go,1577,7,4c7cb40dab3fd88db8788fbd452a27d814ca5a2a3650e719ab7624171d7862b1
src/apps/daemon/internal/native/bridge/ffi_types.go,1356,7,337a65af7a4b7536302682c91dcc4600df3ad91d508f95cefe4a550a9137e340
src/apps/daemon/internal/native/bridge/fuzz_test.go,2950,7,9fc23304e9ca197805150463b66315558eaea97d9ba05083d2a9cde1a40a32c9
src/apps/daemon/internal/native/bridge/lumicore_abi.h,1978,7,2a46b038e0612effe642b09a94ae99ab80ed944f96dd1d8f819aaaf67ef086fa
src/apps/daemon/internal/native/bridge/shm_posix.go,389,7,ce191c9b23a1eb77a17ca42ca8d1371031b0d80042fe5402e22f479b31a885a3
src/apps/daemon/internal/native/bridge/shm_windows.go,964,7,beefbd828541b435420cf108559634d4841a214cfe0d65dbdf0700d571f58754
src/apps/daemon/internal/native/bridge/streaming.go,3019,7,989451c945e7c3c236b8742f6d8f4e7113e210a919e360309b64273003828ed0
src/apps/daemon/internal/native/bridge/types.go,3506,7,28272d4ad588392d7e1c43801764e04be9e4aa7b67bf83a493f36fb4e3a741b4
src/apps/daemon/internal/native/bridge/version.go,827,7,9798295f112551057679bace71f773f556a1c7a412faad9efcfdecc31048ef9d
src/apps/daemon/internal/native/bridge/version_degraded.go,348,7,0bf89acc1cabc787bccbd7a8999ca380480c65d9c9e7bc4816b330de15911d1d
src/apps/daemon/internal/networking/.context,993,6,03c76dc4dafce9d5652239cecc20f33d209ac1d90c57c16407e086aadcc6c84d
src/apps/daemon/internal/networking/dns/.context,1384,7,16a0f9570224575931b4e3866602d6a8f1dc843b9ab9b85cf0a5c2ddfc97f61f
src/apps/daemon/internal/networking/dns/cf_api_client.go,8349,7,3e291e9b42f3e005ff60ed41ee9f5c2c0a31643fdd93c42e253577af7cb9dbbb
src/apps/daemon/internal/networking/dns/custom_zones.conf,1122,7,dedac807a5dffdf03e150758af0315ccd7ca1e93864aa35cdbb6520e0f729316
src/apps/daemon/internal/networking/dns/ddns_bounds.go,439,7,95e777d5c23227b0ddb9682f5202ba15cb4faf31c0678aa97d39a0bd5f541137
src/apps/daemon/internal/networking/dns/ddns_bounds_test.go,308,7,fa5012f9857d398f60b4324d9626b11030ac741046986ca9b6c836047895191e
src/apps/daemon/internal/networking/dns/ddns_updater.go,9574,7,c318bb27a86ac8f708c28392a746491fb3de424a2a0a50d4db3c74b67550d254
src/apps/daemon/internal/networking/dns/dns_fallback.go,2882,7,bc4234584f2245969a64e5769a1389ef11b260614927245c8ebed13a688d4968
src/apps/daemon/internal/networking/dns/dns_fallback_test.go,917,7,dea5181f547879ef2b5f48745d8e1067da35e71ccbb2c6a92fda754f31767d72
src/apps/daemon/internal/networking/dns/dns_tunnel_arq.go,23293,7,b5d2e108214ce1e60bf06651a8b83b08bca87fd27448559b9c107ada073eb4d4
src/apps/daemon/internal/networking/dns/dns_tunnel_arq_test.go,10268,7,efdedc245ad6e669f4dc528d3b93bf8de78945e4cd076e83ff5c80abf42c5679
src/apps/daemon/internal/networking/dns/dns_types.go,16461,7,750d13696c18dd68416902dfd2e4c7c3982e684405aee1ffe68bc977583b6668
src/apps/daemon/internal/networking/dns/dnsproxy.go,8459,7,fb17df8d9fa090b605a46a82a889d4971de2531c8867feacc3c9f5bd9c8b147b
src/apps/daemon/internal/networking/dns/dnsproxy_test.go,4039,7,16519292b7d5bb0d9939e6eebbc39f1449f0aacc225c48a1aabf99ddfda86d3a
src/apps/daemon/internal/networking/dns/doh_blocklist.go,468,7,ec26f1fb00fb302156f51076ca1fc5e9faad9ca78c2fe53395ab6310a0b6e032
src/apps/daemon/internal/networking/dns/doh_blocklist_test.go,273,7,23d0aa2b6a2d7af93db351765bc321186441d6ca9392b4d92435d9c4cd69ea7e
src/apps/daemon/internal/networking/dns/doh_proxy.go,8542,7,3a1b462b6b6ccc154b163eb1d116f0075b71038001f9005c0f8da5a44061f7cf
src/apps/daemon/internal/networking/dns/doh_resolver.go,18409,7,cf087ef3b1b3537123cc337febddacd450925ed66b06c64203e343e54e6d9c26
src/apps/daemon/internal/networking/dns/doh_resolver_test.go,1092,7,f93c3c2bfda1abc0431549dc9472bff0cf53a211e30bab1674f5f969e95be5cb
src/apps/daemon/internal/networking/dns/dohcache.go,5577,7,46db735e244be6f4fab0ce709437aac024702d9c670f5b1dac1384cce251c7b8
src/apps/daemon/internal/networking/dns/dohcache_test.go,907,7,21a8231a6c8d07b947cec29915a419ac2916109fe86e343f3c9649237614adcb
src/apps/daemon/internal/networking/dns/http_bounds.go,654,7,1f19889ed8a7880dbffda3ffe64e699622fdb78e2a32fd39ca241c2dacae6f22
src/apps/daemon/internal/networking/dns/http_bounds_test.go,601,7,da5a1f9c8244ac73e7e3635bb798759f60c3fed1aac6d33b0950ae20df2fe0ef
src/apps/daemon/internal/networking/dns/lowerbase36.go,608,7,35997dc802d3c4730ec85fa80ad3194cb0c7fbe9f2f989723572b04d1e1df55f
src/apps/daemon/internal/networking/dns/preflight_checker.go,7546,7,b6e391a81e0ce71785ea8755e7337104f667a1532bbfa55a355ae9c43ee3cdf9
src/apps/daemon/internal/networking/dns/resolver.go,7506,7,baa05e408aa14e0194164931ffdfd85717432ec9f6375d642733d0dc9e7b1b57
src/apps/daemon/internal/networking/dns/resolver_test.go,4029,7,fe93ca553b9375c2de1c1f98f45b5b11a0731305cd01538c71ca8a69eb396cca
src/apps/daemon/internal/networking/dns/smart_resolve.go,716,7,a5713290f24f4f449b3098199de1feb479a1b24a4721fc9aca330ffcde431753
src/apps/daemon/internal/networking/dns/status_bounds.go,411,7,c24493358d35dc1d319fd2ffe2113be3516fea96c8db5e792c21ee4cf9f98ebc
src/apps/daemon/internal/networking/dns/storm_dns.go,3105,7,35434ab666b4b2046f38080ab1c15f745640bf7ccba8ed09abd9f8d1b5f39bfc
src/apps/daemon/internal/networking/dns/whitedns_wizard.go,14817,7,ebdc728d386a8293d88c82ff4976c6fffbd629a6787b55a677653a584a8d50e8
src/apps/daemon/internal/networking/geoip/.context,1074,7,6badcce35db21cc1c3db1d38a1b1ff098682573c9518640dfb80ea603ea08177
src/apps/daemon/internal/networking/geoip/geoip.go,7075,7,95025f7ac9a689add52155799b7cf659b548581302de2ca5a9e50a5ca66e2953
src/apps/daemon/internal/networking/geoip/geoip_test.go,5545,7,9d7fad5278b3d43f0aed0ed3dd6986de1eccd7b0b09045a0e114dbcc9e16a337
src/apps/daemon/internal/networking/geoip/http_bounds.go,436,7,e31c228a19bd22ac91827d1824ca83a12bdb695dbc0f24ef4e7034a227aa3b01
src/apps/daemon/internal/networking/geoip/http_bounds_test.go,311,7,04910d00feb0a4f4af570f92960f325a37e16b82643935d59dd0439a124f3928
src/apps/daemon/internal/networking/geoip/local.go,1405,7,b7970844936812a4467d060c52e0f3ee0d58e9dd96e0a94183a3d2662671aa9f
src/apps/daemon/internal/networking/geoip/local_test.go,482,7,126f601d18d246efbd9249f0a91e6aac2ea86b26c1164c724739e83d6f3b7094
src/apps/daemon/internal/networking/proxyconfig/.context,1556,7,42357699c81465289ee4419eb28ebf18e317a207556bbf59b0472019437e5cc3
src/apps/daemon/internal/networking/proxyconfig/direct.go,474,7,c22adcb6a9e07612aead54321d09e19344452c31834440338a45e82909ee5cb9
src/apps/daemon/internal/networking/proxyconfig/parser_anytls.go,1269,7,f6a7d9e25dc1a5d0f064d2761210095a96d072e81ac560abf8a67cae9ad35c32
src/apps/daemon/internal/networking/proxyconfig/parser_contract_test.go,7691,7,83249331250bdf91b929de36d0eff28d73a65ecf37d4433b1c960a9b2902ab49
src/apps/daemon/internal/networking/proxyconfig/parser_dnstt.go,1280,7,5645430592c76875611781d2257d2cec2c5f4d1b1b11ab5e927f24ac1f2138b0
src/apps/daemon/internal/networking/proxyconfig/parser_hy2.go,1666,7,4473d7c4e9207f7ad0de63f550953634db1e04507e127b8f729e538ada9dd717
src/apps/daemon/internal/networking/proxyconfig/parser_juicity.go,1701,7,0352cd42ed76372c20e0cb36ebe096b29a24a92756bae4e39f29a9373316afab
src/apps/daemon/internal/networking/proxyconfig/parser_kcp.go,1875,7,b96538b6cd3b4a60fb09e65f6c2bd70d4eeea0d693f6203ff9153d6c3cebdcb1
src/apps/daemon/internal/networking/proxyconfig/parser_naive.go,1326,7,a0bbc0fc0d7ba8455305c0e3a8216da589c4987f5b58c965fb1b7e84fc5205c2
src/apps/daemon/internal/networking/proxyconfig/parser_nipo.go,3453,7,bb2520cb6b0ff105e06cb08f4246f792a5af4a9db28f493467d23aac01098525
src/apps/daemon/internal/networking/proxyconfig/parser_ss.go,5733,7,f13416f2dbaad95c59e67b9b1257374dab248b6a2040e5c89fcb969d9500b68a
src/apps/daemon/internal/networking/proxyconfig/parser_trojan.go,1307,7,13892927a0c3f46142036560b5b71f287225ba66574892d88d90c81f19e6b390
src/apps/daemon/internal/networking/proxyconfig/parser_tuic.go,1247,7,9da2e09111148ca7fe7d824dd28b06b92a3415d9361f40f9d459eb21ba98ac75
src/apps/daemon/internal/networking/proxyconfig/parser_vless.go,3339,7,6cc3a372a323cb15388b89dd710e1c2cd764393607a114395c4db8e1c54fa417
src/apps/daemon/internal/networking/proxyconfig/parser_vmess.go,3111,7,2b95669df2af405c698199bf66e4dca87333cf380b6e9db2ab72dc3be029f06d
src/apps/daemon/internal/networking/proxyconfig/parser_wg.go,4999,7,5d22d694259c0990da743a49358b19e8cbfa1bdd4ad5d354cdee6d1a6a1a3313
src/apps/daemon/internal/networking/proxyconfig/preview.go,1403,7,3e262d6d238d9ef0a3023e943bc24d1ccff097e2da4dea1cd7582cb197908316
src/apps/daemon/internal/networking/proxyconfig/preview_test.go,815,7,1bba0b7ec030f2ab8abdfa9d2e0defa63b4267564196419bf33a58aa86128af5
src/apps/daemon/internal/networking/proxyconfig/types.go,29231,7,c95f5803e4fc14c38532ff44fa56b58b2b3a1861403ea6187171e38ddbb59cab
src/apps/daemon/internal/networking/routing/.context,1103,7,f801516272627a811b90d3e2da1940a03edfa5ebac8fbe0c3d4d68c661a16620
src/apps/daemon/internal/networking/routing/domain_data/.context,1164,8,14dac477a3cde1f052dbb4b242ba34b7ed5e9dfef439509ec432e0cd0d2f095a
src/apps/daemon/internal/networking/routing/domain_data/category-ads-all.txt,691,8,e59fa2b44ed377d623f74292eb6bccbeb5f39eaf111f92349a95421c85d6da2f
src/apps/daemon/internal/networking/routing/domain_data/category-ads.txt,3873,8,6e018bf2f5ea0b55bf851c89e9afe8cf61541d778087e8654e74310d776c66c6
src/apps/daemon/internal/networking/routing/domain_data/category-anticensorship.txt,839,8,880721d8ae9f43cf4a64bffa3a509ac684ad806f33ae11bb4047f472661b8d63
src/apps/daemon/internal/networking/routing/domain_data/category-doh.txt,5044,8,7890d539601f5b48d62d7a4b6a4babcc44d463a1af70717666febafc2cfd7ca3
src/apps/daemon/internal/networking/routing/domain_data/category-media.txt,2721,8,3a7be99051a6ba923cfd789641167459df2ee2868e11fdb63d95ed9294d4de5d
src/apps/daemon/internal/networking/routing/domain_data/category-service-access.txt,4328,8,7e36c00b19d1554f59ced9095fc26084c1ccd285e6e470ee6cf77b2d3f6e108c
src/apps/daemon/internal/networking/routing/domain_data/category-vpnservices.txt,742,8,ecdd8f9ab3d478fd025672b9c0ca21737cd8d503a7dbab7a26a7075bf082941e
src/apps/daemon/internal/networking/routing/domain_data/doh-domains-overall.txt,34012,8,d5012e8a7a02b835616c51ce748167b10ede8e768cdadf7dc405bfc2f4b6f24f
src/apps/daemon/internal/networking/routing/domain_data/doh-ipv4.txt,85761,8,388459d1bb28d99104fd7cd0c2f96a244ea58985d6272a01ca9593601e068693
src/apps/daemon/internal/networking/routing/domain_data/doh-ipv6.txt,86162,8,7821a596084fa45917fa5090f54fd5d495679aec38aeeb264a1113c3f9964229
src/apps/daemon/internal/networking/routing/domain_data/geolocation-!cn.txt,5848,8,3f30d6946aa5d689638ff6c5d518dc5e1cd8e185dd5f3d9bb3620bae7c5f71fa
src/apps/daemon/internal/networking/routing/domain_data/geolocation-cn.txt,28672,8,ef016678222a6fb75de0eeab85857252c270db65c5f07b02731159cc45ab6cab
src/apps/daemon/internal/networking/routing/domain_data/private.txt,4420,8,831667a51e35d5c7ec3c53b89fa02a372fd5309aa6138aee7c03a4423f7c4cf7
src/apps/daemon/internal/networking/routing/domain_domainrouting.go,8142,7,364a146ba998b5f6a195f8dcc895fc398ae346de1b1df029d9dd30a8bfd67a07
