wave,record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
post-refactor-20c,PR137-M0371,n/a,n/a,fsociety-master,surface accountability,complete bounded donor surface group: docs/css,bounded recursive surface group,evidence/accountability,context/accountability group,docs/css/style.css,385765de09296247307d0b92d904bf8a68c9fb491c93748e93784b635eb9216c,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible; offensive mechanisms are rejected and used only as defensive negative evidence,low,n/a,high,reviewed
post-refactor-20c,PR137-M0372,n/a,n/a,fsociety-master,surface accountability,complete bounded donor surface group: docs/favicon,bounded recursive surface group,evidence/accountability,context/accountability group,docs/favicon/browserconfig.xml,13bc647273455808acd0f6605124ab3a78bbae67b532f8b993dc0f8ce2a03d0d,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible; offensive mechanisms are rejected and used only as defensive negative evidence,low,n/a,high,reviewed
post-refactor-20c,PR137-M0373,n/a,n/a,fsociety-master,surface accountability,complete bounded donor surface group: docs/fonts,bounded recursive surface group,evidence/accountability,context/accountability group,docs/fonts/MR ROBOT.ttf,2e8227b865e4c015f795d535df2121d6f9a9ec44189829ea805072932a2caeb4,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible; offensive mechanisms are rejected and used only as defensive negative evidence,low,n/a,high,reviewed
post-refactor-20c,PR137-M0374,n/a,n/a,fsociety-master,surface accountability,complete bounded donor surface group: docs,bounded recursive surface group,evidence/accountability,context/accountability group,docs/favicon.ico,cac2824ecadffac3df0c36e79c324c8f9bb59d4f922be8593ef0e9c7712ef1a0,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains media.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible; offensive mechanisms are rejected and used only as defensive negative evidence,low,n/a,high,reviewed
post-refactor-20c,PR137-M0375,n/a,n/a,fsociety-master,surface accountability,complete bounded donor surface group: docs/favicon,bounded recursive surface group,evidence/accountability,context/accountability group,docs/favicon/android-icon-144x144.png,9bcaf94854a45d3f458503ff726aef68437c632dbe0f74a9145a6a5149eea7fc,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains media.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible; offensive mechanisms are rejected and used only as defensive negative evidence,low,n/a,high,reviewed
post-refactor-20c,PR137-M0376,n/a,n/a,fteproxy-master,surface accountability,complete bounded donor surface group: @root,bounded recursive surface group,evidence/accountability,context/accountability group,pyproject.toml,8cd3002a7cef3fb7eb84e67d26b2ad13825ca5cac9150faa7cf24cdd13ea3053,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible with attribution; this release uses protocol/reference semantics only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0377,n/a,n/a,fteproxy-master,surface accountability,complete bounded donor surface group: fteproxy/defs,bounded recursive surface group,evidence/accountability,context/accountability group,fteproxy/defs/20131224.json,d57b0795d805e94408df19516c511ac00cb361d0bff5d967aebaf0fcc403b734,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible with attribution; this release uses protocol/reference semantics only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0378,n/a,n/a,fteproxy-master,surface accountability,complete bounded donor surface group: @root,bounded recursive surface group,evidence/accountability,context/accountability group,PYPI_README.md,8e3a43af7a14243dab16f20b18c8dcacd461c91be8bb1f5a0d52b159e19b8dab,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains documentation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible with attribution; this release uses protocol/reference semantics only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0379,n/a,n/a,fteproxy-master,surface accountability,complete bounded donor surface group: examples,bounded recursive surface group,evidence/accountability,context/accountability group,examples/README.md,03fd8b8ef78868aaf261cb35c6eccab010a91082a54d215e048ecc5604136ae2,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains documentation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible with attribution; this release uses protocol/reference semantics only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0380,n/a,n/a,fteproxy-master,surface accountability,complete bounded donor surface group: examples/basic,bounded recursive surface group,evidence/accountability,context/accountability group,examples/basic/README.md,15477cac38a54d3f96a87c99e4f171d0841e8fb5b82c6b3d12c978942a83d586,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains documentation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible with attribution; this release uses protocol/reference semantics only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0381,n/a,n/a,fteproxy-master,surface accountability,complete bounded donor surface group: examples/chat,bounded recursive surface group,evidence/accountability,context/accountability group,examples/chat/README.md,c68d38a36a2b4c0bb6ecc00411686fe85b40888002e1806316ae6d4dbeac1181,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains documentation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible with attribution; this release uses protocol/reference semantics only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0382,n/a,n/a,fteproxy-master,surface accountability,complete bounded donor surface group: examples/formats,bounded recursive surface group,evidence/accountability,context/accountability group,examples/formats/README.md,dc1d5898a3c68c9feb297f4f5d24accfb755fdc3942ec68d00ce40f217c59d73,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains documentation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible with attribution; this release uses protocol/reference semantics only,low,n/a,high,reviewed
