donor,path,sha256,size_bytes,file_type,classification,authority_status,semantic_record_ids,notes
coredns-master,notes/coredns-1.14.5.md,cc07eeb9c7c28f62ee0e832778bdcc219e4441121120f34675c0a5019c397d11,4968,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.14.6.md,df81ee50a8f455ea7254ba606896bd9fc2c2729cba6aaf2ce34506ccdd123ab9,899,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.2.0.md,aa36b4524ac2d92511c19d3a405ffd40b866c7e3cd9dcc0500be5305e3e18252,1720,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.2.1.md,f302a5b63daef334b35769077c8e3fa0066dd7b5abc954d841a2cb9cc3c40c69,1110,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.2.2.md,17177cb1745e28cffa15b3b37c01b410c2647215bb51be349890a4c0c664ca7b,715,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.2.3.md,351ce1eee905c5507a6ef031732759bb3981f0ad6adc4eb0728307cf8257bf21,2309,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.2.4.md,33ac32e14fac67b123a7a9b8d4d9748e21fc5188c05203a597cfc195ca4f1845,1105,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.2.5.md,40a38129aa8308033433f3f2b9af38e768a02ed2dd4147cebd2c0e8ad078c6d2,1139,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.2.6.md,ebb97c6dcb96f430e34885c9bfb44bb13e5d9180ea4effaf132efdd54779e503,1433,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.3.0.md,f9e119895a1bbe73ec163cf09b2f60192975e04dfc835cb9012944b663253571,1561,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.3.1.md,098104c33778a6162ca4bbeb378e460d253c80aef405f75b642a478df659c29d,1557,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.4.0.md,a97cc049a3210f0a868b98b47c2fb6c469b140a7ac25cda8c8321825b28a8dcb,2746,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.5.0.md,0da4bc525f5f04be16b33edd121f6a4ca3ceae9e9e3351463cfa79a0a6e0071c,2346,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.5.1.md,2a5d83a2f898884a703fe889a03fe49ab717863ae451657bf3d509dfd39ca1fa,3954,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.5.2.md,82f0edf388ed0a3ea9fed444ead3dcec4e3bcc59002e5c014a02107c448f2147,1488,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.6.0.md,fd39c25ac11dde88737783d6562c5959dc6cf5a6522642f62265f376deea9f39,2855,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.6.1.md,6b672f929b990e8baedd0e4a78757808ab3abc2397bc202b6241957437d70799,1107,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.6.2.md,e6965e0458b72ac55e35218da7bd635439a449ed3a8c8dec22163ea7efe3c92c,1511,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.6.3.md,926306cdd492fd1be2ce9ac18933dc5502ebe5c66bfb03a3a03a7db2fc73fc73,2566,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.6.4.md,9facdbe30392d74b598ff3562d4ab78d56b1a564cd76f766f6fc49fefb29542e,1234,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.6.5.md,c20a6d1e65b0824e2400cb04db50824d4084303e58182f95ec23cf53dcce0d70,2357,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.6.6.md,437ae488c8103116c90109170afdce3fd5e0efbe13d496b930171aff61a24739,2098,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.6.7.md,64281a4dec249d3488360abf8752d52ecd17326f398a9f43a81e1329fbbfabc8,1665,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.6.8.md,423aeb054014f7cb1849fde3380322e705ffc79bb1375b8857da0571d5142d48,1860,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.6.9.md,96aadb40deea4e92573d80b0483f9a19ccc3d40af3e3c70268809c808f2000fa,2175,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.7.0.md,2920f933ffae34852abf59711ff2401405d5aca591e029ef64db8427fd78db9b,4356,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.7.1.md,7da6bb0a9220c66950d5aab8a82e67144ccf7eeae7c203d18af46158cfdf2b71,2415,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.8.0.md,86ff1360912111062aff162e19425c9813d01d0a4d389e4562758147c48b4dd5,2611,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.8.1.md,8fdcbcc84b5a1195c3bdc5f24df367bb0af66231e0770ce0d45538dcb6a362fd,3132,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.8.2.md,2235908898da5c8d64cc3849ce23bfa8cee4c3832c0c758c5b7a2bd7b0deefb8,1988,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.8.3.md,8b594f4553330191431cdc3d3cd23c1f6985b275f0bb6a44da929b1be09bf178,2203,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.8.4.md,f465ab156e3bc430fe3d97a3c4b413c00790e8971b4f25f971259b2e0741a64b,2694,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.8.5.md,2eeec5a920afd85629e67bb0a2ae27f8457c4219f05e4ed39ae57508444a18fd,3589,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.8.6.md,283f9e3d3e15ac857b1a0674df868fa451e0af1a41ae92d9b9813711f56c6aea,516,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.8.7.md,96f4486692e2557283783f1f132b21048abe9bd0378f9ce06be5a1af8fbede82,2309,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.9.0.md,eee918135b6de311325ecc7fba5907904b1b7c2a3818c3f825177d1a3db17082,943,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.9.1.md,630631895240421f779c7837056a41b2b78522fad5f08ed3ef41abfd342ab3d4,1954,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.9.2.md,f6561877912e0e567b66e27c1fee08caa149eb9aa0bb22aa51fa5f55b83c7491,2228,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.9.3.md,eb048685244a3d4f8989d9bb6412f19e94a8e82a258ac37b57ed5c1b7d555ba6,1130,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,notes/coredns-1.9.4.md,49554ad58fd244cda122cbe2944557a7bcc2254d50d69626c961335071bfaadb,3762,file,documentation,evidence-or-derived,FP-M0225,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,owners_generate.go,f4003a7cbb3fd5d06740ed83925c933cfcca8ed04143d4289c7a339026396da2,1627,file,implementation,authoritative-source,FP-M0219,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,pb/Makefile,85cf0cb2a7b25b4a4892e3f0273794495ac012d4fb4955af7c1f97713d2ba3f4,764,file,implementation,authoritative-source,FP-M0226,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,pb/dns.pb.go,59d0a8b8b0b5a69b7cef2359b7d2829a484c4f4ec63facd96118654da4417138,4433,file,implementation,authoritative-source,FP-M0226,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,pb/dns.proto,91466eb8d58ef663419582cec53a84ef9af70230576e15f47525cafa66d9f986,176,file,implementation,authoritative-source,FP-M0226,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,pb/dns_grpc.pb.go,045dbc343f9c01e57126da65821b7b21ca12a9cb19069a34a9cb8329d566e510,3525,file,implementation,authoritative-source,FP-M0226,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,plugin/acl/README.md,ca8bf9acbdff79eb4229a00ab0621e9c47a8135f7050813cd692459eec013654,3501,file,documentation,evidence-or-derived,FP-M0228,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,plugin/acl/acl.go,d7a109aa8955f71bef5ffa9a6951babe574a7c650cfaf79863afbb5a357f3fe6,3968,file,implementation,authoritative-source,FP-M0228,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,plugin/acl/acl_test.go,e9592c50c2f6311f26fb3e6235d5303cbe8438e5077091852e80b81c9c3ea3d2,14401,file,test,evidence-or-derived,FP-M0228,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,plugin/acl/metrics.go,a10d3b0508a83cb2714e107d6f9bdf262334cbf200a80e2aee1cdd30cf73f9b0,1475,file,implementation,authoritative-source,FP-M0228,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,plugin/acl/setup.go,e85097faced320e7cafb82c5c599833bd9d79d209cf8ba1bb7a5c4c006a5db5f,3747,file,implementation,authoritative-source,FP-M0228,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,plugin/acl/setup_test.go,ee5a943a3562917de0ac084f871147692a86c6d188bb4429fa6d02d35cb48c9c,4287,file,test,evidence-or-derived,FP-M0228,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,plugin/any/README.md,c0b748e49225ac68bd81b48fa50e29dfd5c3ef830be5a17259d52f569e269823,520,file,documentation,evidence-or-derived,FP-M0229,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,plugin/any/any.go,2a37086e45c26c86ee59579002abcd9d87c24c5a419b72d0c49aa4ebe56892ba,795,file,implementation,authoritative-source,FP-M0229,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
coredns-master,plugin/any/any_test.go,1c2a7a9cbf268544549a546efaf7962454c23b76c82e6e2a5740652c5e55b4bf,1454,file,test,evidence-or-derived,FP-M0229,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
