donor,path,language,kind,symbol,line,visibility,module_id,module_disposition,high_signal,high_signal_keywords,needs_semantic_review,resolution,semantic_record_ids,resolved_disposition,rationale
Aether,quiche/quiche/src/tests.rs,rust,fn,path_challenge,3166,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,early_1rtt_packet,3200,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stop_sending,3274,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stop_sending_fin,3393,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stop_sending_unsent_tx_cap,3466,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stop_sending_ack_race,3546,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stop_sending_stream_ack_race,3669,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_shutdown_read,3790,internal,quiche-core,reference-only,yes,shutdown;read,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_shutdown_read_after_fin,3872,internal,quiche-core,reference-only,yes,shutdown;read,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_shutdown_read_update_max_data,3932,internal,quiche-core,reference-only,yes,max;shutdown;update;read,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_shutdown_write_update_max_data,4041,internal,quiche-core,reference-only,yes,max;write;shutdown;update,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_shutdown_uni,4104,internal,quiche-core,reference-only,yes,shutdown,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_shutdown_write,4130,internal,quiche-core,reference-only,yes,write;shutdown,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_shutdown_write_unsent_tx_cap,4227,internal,quiche-core,reference-only,yes,write;shutdown,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_round_robin,4303,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_readable,4362,internal,quiche-core,reference-only,yes,read,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_writable,4434,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_writable_blocked,4510,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,flow_control_limit_send,4568,internal,quiche-core,reference-only,yes,limit,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,invalid_initial_server,4606,internal,quiche-core,reference-only,yes,valid,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,invalid_initial_client,4640,internal,quiche-core,reference-only,yes,valid,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,invalid_initial_payload,4680,internal,quiche-core,reference-only,yes,valid,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,invalid_packet,4756,internal,quiche-core,reference-only,yes,valid,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,recv_empty_buffer,4784,internal,quiche-core,reference-only,yes,buffer,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stop_sending_before_flushed_packets,4796,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,reset_before_flushed_packets,4889,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_limit_update_bidi,4968,internal,quiche-core,reference-only,yes,limit;update,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_limit_update_uni,5047,internal,quiche-core,reference-only,yes,limit;update,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,max_streams_sent_only_when_at_threshold,5114,internal,quiche-core,reference-only,yes,max,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,high_utilization_maintains_streams_in_aged_connection,5217,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_zero_length_fin,5343,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_zero_length_fin_deferred_collection,5389,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_zero_length_non_fin,5449,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,collect_streams,5469,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,config_set_cc_algorithm_name,5523,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,peer_cert,5536,internal,quiche-core,reference-only,yes,cert,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,peer_cert_chain,5548,internal,quiche-core,reference-only,yes,cert,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,retry,5574,internal,quiche-core,reference-only,yes,retry,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,retry_with_pto,5635,internal,quiche-core,reference-only,yes,retry,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,retry_missing_original_destination_connection_id,5703,internal,quiche-core,reference-only,yes,retry,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,retry_invalid_original_destination_connection_id,5765,internal,quiche-core,reference-only,yes,retry;valid,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,retry_separate_source_connection_id,5828,internal,quiche-core,reference-only,yes,retry,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,retry_invalid_source_connection_id,5899,internal,quiche-core,reference-only,yes,retry;valid,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,zero_length_new_token,5965,internal,quiche-core,reference-only,yes,token,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,client_sent_new_token,5989,internal,quiche-core,reference-only,yes,token,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,check_send,6013,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,config_must_be_send,6016,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,connection_must_be_send,6025,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,check_sync,6032,internal,quiche-core,reference-only,yes,sync,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,config_must_be_sync,6035,internal,quiche-core,reference-only,yes,sync,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,connection_must_be_sync,6044,internal,quiche-core,reference-only,yes,sync,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,data_blocked,6052,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_data_blocked,6091,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,stream_data_blocked_unblocked_flow_control,6170,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,app_limited_true,6243,internal,quiche-core,reference-only,yes,limit,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,app_limited_false,6285,internal,quiche-core,reference-only,yes,limit,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,tx_cap_factor,6329,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,client_rst_stream_while_bytes_in_flight,6385,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,client_rst_stream_while_bytes_in_flight_with_packet_loss,6477,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,sends_ack_only_pkt_when_full_cwnd_and_ack_elicited,6570,internal,quiche-core,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,sends_ack_only_pkt_when_full_cwnd_and_ack_elicited_despite_max_unacknowledging,6645,internal,quiche-core,reference-only,yes,max,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
Aether,quiche/quiche/src/tests.rs,rust,fn,validate_peer_sent_ack_range,6728,internal,quiche-core,reference-only,yes,valid;range,no,module-inherited,n/a,reference-only,Core QUIC packets/streams/crypto/flow-control; retained as transport reference.
