donor,path,sha256,size_bytes,mode,classification,authority,module,extension,semantic_record_ids,post_refactor_231_review,post_refactor_231_disposition,notes
IPtProxy-master,.gitignore,3b639b9365c0c056c9ffe169f715028d09168615651138ddcedf6540932a205c,3520,0o644,repository-administration,authoritative,.gitignore,n/a,PR231-F00001;PR231-M0001,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcslcat_test.cpp,b751dda2efbe1b4a6b5fa91bf622a4a3cf2f0611e2a10a471a2f4f6b83d6523a,1829,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21131;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcslcpy_test.cpp,7a4e87a86d9710626ef4f080d1e2275e1d16e3ddf1dd88a7615d20478232c8c6,2140,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21132;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcslen_test.cpp,e83bfdbeca5fca4d480cd5acd5017456532e8fbfa22ff0507a9bc677afd7514e,696,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21133;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcsncat_test.cpp,232e844659c4523f55b8aaf85ab9a93543f7f1154dfb4b49ec0cb973f883171c,2448,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21134;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcsncmp_test.cpp,5a7a34f6c4dad29f4c489a5eefb4475c199fa31c6ab6a5572752cabec08751a2,5050,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21135;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcsncpy_test.cpp,7da00ea4872e6fcf39e1cc6ad424a2281b8b07ec017eb3ec6305280d2e6f534a,2204,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21136;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcsnlen_test.cpp,a13089569f9c057915aa44c7d11f0bab789e1dbca0e9fbe327e330fb9824b096,2396,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21137;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcsnrtombs_test.cpp,4706ffc54174990fdba943df5730c0b2737c07bda0ee0c2e670219f8b765acbe,6828,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21138;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcspbrk_test.cpp,0f885a5beaa16961297cecaae8a79c8c4ec0da5d05b29410ebbb4bbe28f62250,2751,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21139;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcsrchr_test.cpp,ff9efbc9db78eb837a9c73f965612a5f7a78b55137c9aae15b3ea79b22829366,2485,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21140;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcsrtombs_test.cpp,2c2ec501d1f88e99ccfcbe150cae7c7e6bf2dc9c81616211982d0dc5ee22b5b5,5284,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21141;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcsspn_test.cpp,d3fd4c05a4ebc13f8b34736e476fc800a8432d8f98c69f3fea7053ec59e6b1a1,3841,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21142;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcsstr_test.cpp,b6eabb5e444165cb753c1d7b70e88418f0ccf72ef7004676b0b0d304385ba1eb,4142,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21143;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcstod_test.cpp,42b2b6f9aa42264827a44347eb4b9a0ce0bb51e5e795f37368ee52398b92f0eb,41479,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21144;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcstof_test.cpp,d23afd702876606634772cb8a6c1e18d25660cd6660f0a94090679127ccace5b,7496,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21145;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcstok_test.cpp,51cef7913774e87cadc4d1efb170385f10947ed36cfe7e00e27afd7f08391fd1,7475,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21146;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcstol_test.cpp,5368a1a8b7402931300a5326732961d5a4c77cab3f3d948e6bc5587cec165cb8,503,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21147;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcstold_test.cpp,fc3e4a1105b1997d5c5a4e2e3256eebde347a4c4d89883adde5a2b9ff6517fe0,11892,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21148;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcstoll_test.cpp,3baf1ffb000eb69128d103fa6babdb37dc9ff46d6e35d5c5b210799a475f1ab6,506,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21149;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcstoul_test.cpp,9e27f6f0332d22abd9693719468de4beebc5d6e76cac36f0627e11c0cd43d101,506,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21150;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcstoull_test.cpp,b657472d799ae24d18e92bc4244a62e15e5f2ab14d912f3d16c4176341b1c002,509,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21151;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wcsxfrm_test.cpp,ae0c3ee62ed3f8e0c6e91e7d025a91d90ff0d275e399b11c906c035ee183cb31,3073,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21152;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wctob_test.cpp,ef2e118ef75224de18cf628b82bc24c4983eb76185c34d0df0fd555a06ef563a,816,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21153;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wmemchr_test.cpp,27c405feae6c66060cfb3accdd1b35c601156c9b08f28cacb25f39d43eade93f,3269,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21154;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wmemcmp_test.cpp,3f99e0ec07a77d46db64b0faa51c3c7c55a42128cb0cd0ff4dc35d106438b955,2728,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21155;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wmemcpy_test.cpp,cfa5e9a2e1571db547cb284e70fa02fc785f9d434513c9e59628d4cdd118742c,2026,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21156;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wmemmove_test.cpp,af151996694d49dd31056def8181b9cf6223a70449aea49da12c586a7b03d3db,3642,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21157;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wmempcpy_test.cpp,5f3f7a9cf25ca372a9c0c149b1ea8f089501d1884cb47baf918b6e2c37722d92,1555,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21158;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wchar/wmemset_test.cpp,e1568850980198bd5309927479d9d0b2ea5a79d132172b3cab62a7ca87feb76c,2523,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21159;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/CMakeLists.txt,54520c41b5caf8e1847ff6ed2ffcb1b5f3566b28ff1ed64a70ca6bf75269bf48,2043,0o644,vendored,vendored,src/third_party/llvm-libc,.txt,PR231-F21160;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/iswalnum_test.cpp,c03a42960b4e46bf27cea1ed0c9bfddc2d86f26e05eda824153d1e5d5c7994ec,946,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21161;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/iswalpha_test.cpp,31ba4149e6c333e84c1e99f543d1a5855bc237cdd3bd8251bb90ab2266499b06,1177,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21162;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/iswblank_test.cpp,85ffa9812d40bed95c58d0ab62c548c503bd9a20d3736f37b7b4de23a81983ed,855,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21163;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/iswcntrl_test.cpp,8a97d37de3bfc1241a5988b6fe2ccec45851898704a76dd39486fec4c5390f7b,1254,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21164;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/iswctype_test.cpp,14eb2e2364c943e220c505224455bb04a198aebcd3ceed8d2e61dfb433f6cbab,6621,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21165;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/iswdigit_test.cpp,a742c42010743af994f05aca8d558f399b1337fff34a6fd75069146322fc7ca6,811,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21166;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/iswgraph_test.cpp,e5cdcb424656f3b662e92034c66090d316cce0e628d45762f3b740d06c6ec371,949,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21167;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/iswlower_test.cpp,ba1bdc09f0322277cb588bfc43d636672a618ae2e90ab30eb37d4316ad004e21,758,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21168;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/iswprint_test.cpp,fdb960b4b15d16fa98809ae48ca14dd3002f2611b0d155de1cbf2d34cc14ba96,673,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21169;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/iswpunct_test.cpp,0daedcf15c856cc1708c87c60885c70c1399f4c606bbefd8858c4d8fd339b6e7,2742,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21170;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/iswspace_test.cpp,b9a3b604bdfbd12a95992fa25884753d3fd1b4da9dd60b181540024e97708051,999,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21171;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/iswupper_test.cpp,63f24448085157d917398e041e22e98cc598695b6d4e1a842ca51d01830a988a,904,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21172;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/iswxdigit_test.cpp,268b88fe15ac9ce889f7d3923d703848799f3b750a3287b4762bd704f8d263ff,1018,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21173;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/src/wctype/wctype_test.cpp,7e4f201c46f1c61b7c2398a05f27eb2c487e9e0e94dba5042196e09ac2a23ab0,1838,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21174;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/utils/CMakeLists.txt,cf5a91f721e3b24a70bc4fac8580fe9bd39ec6033772a83a0379ca666fea9b93,52,0o644,vendored,vendored,src/third_party/llvm-libc,.txt,PR231-F21175;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/utils/FPUtil/CMakeLists.txt,376e94622050271c2012f588cecc6430a58b0508d36a3113d8ccfd2bb4564521,307,0o644,vendored,vendored,src/third_party/llvm-libc,.txt,PR231-F21176;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/utils/FPUtil/x86_long_double_test.cpp,c77bbfc820fcc6122748e0b8cb221faf5dff930122bc03023607488e7ff623a9,2682,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21177;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/utils/UnitTest/CMakeLists.txt,01fec67648e0aea0a78ac5487a8200bbd564e3fcaa43b9485d0b1db9456dbccb,355,0o644,vendored,vendored,src/third_party/llvm-libc,.txt,PR231-F21178;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/test/utils/UnitTest/testfilter_test.cpp,d12e3e3853ebd59935cef36ea64b88ae9cd8ddc4752d67cb185d22678daf3736,1391,0o644,vendored,vendored,src/third_party/llvm-libc,.cpp,PR231-F21179;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/utils/CMakeLists.txt,0e01e16dd5ce9b31826cbede60788a69d589664bc7feba6debc14504518406ca,120,0o644,vendored,vendored,src/third_party/llvm-libc,.txt,PR231-F21180;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/third_party/llvm-libc/src/utils/MPCWrapper/CMakeLists.txt,d6beefd73a9b15bbdc6697e0d5be4d0e524e6eb6e79e935b0dd5d7410365d6dd,1370,0o644,vendored,vendored,src/third_party/llvm-libc,.txt,PR231-F21181;PR231-M0071,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
