predecessor_wave,predecessor_record_id,donor,domain,value_unit,donor_path,donor_sha256,predecessor_disposition,predecessor_validation_status,post_refactor_228_status,post_refactor_228_record_ids,fresh_source_hash_verified,post_refactor_228_rationale
226,PR226-F0341,shadowsocks-rust,file:tests/socks5.rs,tests/socks5.rs file semantics,tests/socks5.rs,a37552bfc292cc65af783e857579c9fb1550420891c7acaa87d57a895adb543e,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0342,shadowsocks-rust,file:tests/tunnel.rs,tests/tunnel.rs file semantics,tests/tunnel.rs,c90507bb63c6bdf4e9a6bcfcb83caa817327cbc69dd7a4bdf60cf3731bcb4cf9,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0343,shadowsocks-rust,file:tests/udp.rs,tests/udp.rs file semantics,tests/udp.rs,bc3b671b5aa20d548b18c93c95915da51d4b5b9e3649402841b6db69a28c2b1e,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0344,shadowsocksr,file:go.mod,go.mod file semantics,go.mod,3b88114f4fe1fbc32ce5c7219444e1c2542b70ea931f6ad2234e280a296584e6,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0345,shadowsocksr,file:go.sum,go.sum file semantics,go.sum,5d6e1683a582b7e778ff54ddefbe85128fef2d448a837fc22c090e3557261c68,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0346,shadowsocksr,file:obfs/base.go,obfs/base.go file semantics,obfs/base.go,ca34319045fe54c87df1f109e5c9eebb3ef63abb873f42f58b3afb971c0659e7,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0347,shadowsocksr,file:obfs/http_post.go,obfs/http_post.go file semantics,obfs/http_post.go,32a73133b4b7526171565ab6b1ece3d23e9163e605795feb29ddd3e3a35bfca7,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0348,shadowsocksr,file:obfs/http_simple.go,obfs/http_simple.go file semantics,obfs/http_simple.go,6582ba590babcd85052df9a2638057fcc698140b6e14053fdec1c01a053d2a74,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0349,shadowsocksr,file:obfs/plain.go,obfs/plain.go file semantics,obfs/plain.go,509621134b7299bd71098a48d24a06edcecaf6ae865daa88ff12d8eaee8e7167,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0350,shadowsocksr,file:obfs/random_head.go,obfs/random_head.go file semantics,obfs/random_head.go,aa3c862f33eee3e963184ab0f4dc77490a07acef201c6bfe751a8ea94f73e4b6,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0351,shadowsocksr,file:obfs/tls12_ticket_auth.go,obfs/tls12_ticket_auth.go file semantics,obfs/tls12_ticket_auth.go,44bc078bac99f8500ed961a82b02c3ee531e933a4d62e7836cab35ade4811ffe,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0352,shadowsocksr,file:protocol/auth_aes128_md5.go,protocol/auth_aes128_md5.go file semantics,protocol/auth_aes128_md5.go,e9b21c03bac6fee0a9e4a154df6113e3f9ae75363d5be01866f2c4df57d08f0b,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0353,shadowsocksr,file:protocol/auth_aes128_sha1.go,protocol/auth_aes128_sha1.go file semantics,protocol/auth_aes128_sha1.go,d4338bf736bb8f6cb51d62eee7f883ad4c72c22b6a04f5f9d7a2bda47820cd94,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0354,shadowsocksr,file:protocol/auth_chain_a.go,protocol/auth_chain_a.go file semantics,protocol/auth_chain_a.go,6aa17d4de30e2cb33a6242d01f5ff57336c1446270ebc17b603998bf9b5edd41,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0355,shadowsocksr,file:protocol/auth_chain_b.go,protocol/auth_chain_b.go file semantics,protocol/auth_chain_b.go,2f14b2bc2ff9d91b72df8149ca755545dfd4d7612168acdf63e371058fd3adea,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0356,shadowsocksr,file:protocol/auth_sha1_v4.go,protocol/auth_sha1_v4.go file semantics,protocol/auth_sha1_v4.go,04d820ef39568983d3ed6361e923ddb46adba3bad937fe3b9895c5e2db4dc427,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0357,shadowsocksr,file:protocol/base.go,protocol/base.go file semantics,protocol/base.go,65cea4e5088b185fe3ead27ed0230c5d5d94fda01191e3971ac0e39e76a2020a,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0358,shadowsocksr,file:protocol/origin.go,protocol/origin.go file semantics,protocol/origin.go,836f4436f646283ee2eb8c4af8ff6a9453053a3d323410f48b4706ef8b722c07,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0359,shadowsocksr,file:protocol/verify_sha1.go,protocol/verify_sha1.go file semantics,protocol/verify_sha1.go,5dfb84142bc3364481c3559e2f7d619dc7db1ada55b0bb83e2e2b402989f6daf,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0360,shadowsocksr,file:ssr/adler32.go,ssr/adler32.go file semantics,ssr/adler32.go,934a3c159e374d5c0cb5b48cab0f1105b392cf7f69dde8e45c87141e30559493,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0361,shadowsocksr,file:ssr/crc32.go,ssr/crc32.go file semantics,ssr/crc32.go,a155663d1c9d2f6c76a7fda11ef41102ffe342a2d88e0d6f434820bf494993ad,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0362,shadowsocksr,file:ssr/obfs.go,ssr/obfs.go file semantics,ssr/obfs.go,4f66ed227bcda6f25cef253a75d2b153df7c77b07ed11932ba6307703245f54e,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0363,shadowsocksr,file:streamCipher/encrypt.go,streamCipher/encrypt.go file semantics,streamCipher/encrypt.go,017a52597aada9cc28f21edb732a56ecb10243d4ec33d120bdd3edf5ac83bccb,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0364,shadowsocksr,file:tcp.go,tcp.go file semantics,tcp.go,7ef1008c3643f540bccd85f83212a7dd9200a5186838f3c138a00f15cd6690b8,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0365,shadowsocksr,file:tools/encrypt.go,tools/encrypt.go file semantics,tools/encrypt.go,7ff61055616d0cde75d3da405da1ec74e18911981d65e787e82fd1ad05eadb8d,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0366,shadowsocksr,file:tools/leakybuf/leakybuf.go,tools/leakybuf/leakybuf.go file semantics,tools/leakybuf/leakybuf.go,a6f6dda4c6cbbd492a19d9ed317e23aca00fe793f23b0e56e6483b5aabd4b58a,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0367,shadowsocksr,file:tools/obfsutil.go,tools/obfsutil.go file semantics,tools/obfsutil.go,c47228196c6f9613c335aa0a0d2678d0f5eaf7ece6ee551b3ad3283a515389b3,guardrail-derived,verified,refined-with-new-record,PR228-SSR001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0368,srsc,file:.fpm_systemd,.fpm_systemd file semantics,.fpm_systemd,dd241cd482cc55b97ccb9572fb10e3b65f9c93769ecbfa24574b97cbcaec5d2f,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0369,srsc,file:.golangci.yml,.golangci.yml file semantics,.golangci.yml,e2adc82b66174967fe962c46537c2debe364a1502464995d26e648947ac9f532,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0370,srsc,file:Dockerfile,Dockerfile file semantics,Dockerfile,f7e0df5199536e10734ca18a2cff4ae307150a87f2c8788eaf1f96d4dc4438b0,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0371,srsc,file:Makefile,Makefile file semantics,Makefile,0b40f60be401b442c5e46f537fc735af9cddf0f6dd0ba78d46a160795eea7915,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0372,srsc,file:adapter/cache.go,adapter/cache.go file semantics,adapter/cache.go,898b2b0ed382e40ade07c5ccc913e57404768edf45ac355e459429bf0919215b,adapted,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0373,srsc,file:adapter/convertor.go,adapter/convertor.go file semantics,adapter/convertor.go,a22ebcbeb48b4551ecfb77d685d558f23abb7033c19cb599b282a30a29af2f62,adapted,verified,refined-with-new-record,PR228-RULE001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0374,srsc,file:adapter/merge.go,adapter/merge.go file semantics,adapter/merge.go,70efe1c998695e94afae76510fc121bb076f3253089482f91afe2502f8dd2746,adapted,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0375,srsc,file:adapter/resource.go,adapter/resource.go file semantics,adapter/resource.go,99123d296fb23c878918a9513142a0cd382f61a283394962df7145212b344481,adapted,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0376,srsc,file:adapter/rule.go,adapter/rule.go file semantics,adapter/rule.go,cf0666764c446dc0f35c1f5eea89a420199303bd16daea2841d1e6cb1156768a,adapted,verified,refined-with-new-record,PR228-RULE001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0377,srsc,file:adapter/source.go,adapter/source.go file semantics,adapter/source.go,bcdb32ff4e4fcacaac9ea12281b3207d644d8237e2e886fa1c3220e06f70b100,adapted,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0378,srsc,file:cache/cache.go,cache/cache.go file semantics,cache/cache.go,9747b9defb38192cb807e1d4fe7b9df2e7d7f7a162ff3d04231a37efe17b7d4b,superseded,reviewed,refined-with-new-record,PR228-CACHE001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0379,srsc,file:cache/memory.go,cache/memory.go file semantics,cache/memory.go,51eb455962d278c47beeffe07483d6a3f4670f9c9000d57dbda57c8b12a478d0,superseded,reviewed,refined-with-new-record,PR228-CACHE001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0380,srsc,file:cache/redis.go,cache/redis.go file semantics,cache/redis.go,00ebd4d5f68998f78e3f086ae6835ec5d88fa4b57146511f196fca6233e830df,superseded,reviewed,refined-with-new-record,PR228-CACHE001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0381,srsc,file:cmd/srsc/cmd.go,cmd/srsc/cmd.go file semantics,cmd/srsc/cmd.go,8078d5bd61cd881436ddf5d157583f261e6f7256793c1ca700b9d52790ee357a,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0382,srsc,file:cmd/srsc/cmd_check.go,cmd/srsc/cmd_check.go file semantics,cmd/srsc/cmd_check.go,e12fa68553af42c30b4b29124bbc66ae24962bdb5090f7b892f83089031a8f1c,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
