record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR232-F00450,PR232-M0160,CG232-outline-client-631c8d3b4b,outline-client,file-accountability,src/www/ui_components/server-rename-dialog.js file-level review,file,ui-or-product,file-level,src/www/ui_components/server-rename-dialog.js,2231e8bc575347e559c911b5e1b2e2ebe00e296ed4be9c69f6c8e58f77c9ecb2,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0160,high,reviewed
PR232-F00451,PR232-M0161,CG232-outline-client-fadfa23a98,outline-client,file-accountability,src/www/ui_components/user-comms-dialog.js file-level review,file,ui-or-product,file-level,src/www/ui_components/user-comms-dialog.js,97e959ec069667cbdbe27488e88147ac7b464b4241c5e02c687e8670de5821d8,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0161,high,reviewed
PR232-F00452,PR232-M0162,CG232-outline-client-25e1511b35,outline-client,file-accountability,src/www/views/servers_view/index.ts file-level review,file,ui-or-product,file-level,src/www/views/servers_view/index.ts,1a90e7b1673eb6168f1229c4b4d596db4354c5690e59bb9fb84c0e719fd9b3a0,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0162,high,reviewed
PR232-F00453,PR232-M0162,CG232-outline-client-25e1511b35,outline-client,file-accountability,src/www/views/servers_view/server_connection_indicator/index.ts file-level review,file,ui-or-product,file-level,src/www/views/servers_view/server_connection_indicator/index.ts,e68d714d71fe6c8f86225c82892a1b6e918be794ecf7e98e55b3ae3a1d8b6eff,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0162,high,reviewed
PR232-F00454,PR232-M0162,CG232-outline-client-25e1511b35,outline-client,file-accountability,src/www/views/servers_view/server_connection_indicator/stories.ts file-level review,file,ui-or-product,file-level,src/www/views/servers_view/server_connection_indicator/stories.ts,6ea3a111e5ebcac9cf1f70d446337c41832e9baa9523d915274e1bd5b9331334,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0162,high,reviewed
PR232-F00455,PR232-M0162,CG232-outline-client-25e1511b35,outline-client,file-accountability,src/www/views/servers_view/server_list/index.ts file-level review,file,ui-or-product,file-level,src/www/views/servers_view/server_list/index.ts,b733369408428b1137a6771c56310a53917c54db286fbda46fe523f876540fc2,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0162,high,reviewed
PR232-F00456,PR232-M0162,CG232-outline-client-25e1511b35,outline-client,file-accountability,src/www/views/servers_view/server_list/stories.ts file-level review,file,ui-or-product,file-level,src/www/views/servers_view/server_list/stories.ts,19adddf5ac0fb830531fa759cbaf898a516168429b46448761f08a2fd5e2688c,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0162,high,reviewed
PR232-F00457,PR232-M0162,CG232-outline-client-25e1511b35,outline-client,file-accountability,src/www/views/servers_view/server_list_item/index.ts file-level review,file,ui-or-product,file-level,src/www/views/servers_view/server_list_item/index.ts,3a9e59a77677904283eb8611bcd3a526ddb565df4f643d3124e7238980e96e79,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0162,high,reviewed
PR232-F00458,PR232-M0162,CG232-outline-client-25e1511b35,outline-client,file-accountability,src/www/views/servers_view/server_list_item/server_card/index.ts file-level review,file,ui-or-product,file-level,src/www/views/servers_view/server_list_item/server_card/index.ts,d8f79130445c27b90f902916ebf9f8349812feae7be1c08432506213c70ae5b6,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0162,high,reviewed
PR232-F00459,PR232-M0162,CG232-outline-client-25e1511b35,outline-client,file-accountability,src/www/views/servers_view/server_list_item/server_card/stories.ts file-level review,file,ui-or-product,file-level,src/www/views/servers_view/server_list_item/server_card/stories.ts,1b9b45d9257ed46ba63b300da08ba7f184a636b7db9e6e833026cbf267e96419,n/a,file-level evidence review,one-to-one,reviewed-target-fit,High-signal file reviewed in context; no additional independently valuable target change remains beyond focused records and existing target owners.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0162,high,reviewed
PR232-F00460,PR232-M0163,CG232-outline-client-f875d85acc,outline-client,file-accountability,src/www/webpack_base.mjs file-level review,file,operational,file-level,src/www/webpack_base.mjs,a7820422f3807ca7d6771667ed007bea2278a0c0432011703232dbc6e932803d,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0163,high,reviewed
PR232-F00461,PR232-M0164,CG232-outline-client-a5d1424b67,outline-client,file-accountability,src/www/webpack_cordova.mjs file-level review,file,operational,file-level,src/www/webpack_cordova.mjs,088e31048931795c90f58446202635bf7158636f6158570cf6da64862347c4c6,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0164,high,reviewed
PR232-F00462,PR232-M0165,CG232-outline-client-a7f1214314,outline-client,file-accountability,src/www/webpack_css_rtl_loader.cjs file-level review,file,operational,file-level,src/www/webpack_css_rtl_loader.cjs,05850fac301cc05b1ec631e133b0792e7047776302a408eebb0861d84004681e,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0165,high,reviewed
PR232-F00463,PR232-M0166,CG232-outline-client-f1b5baf7e6,outline-client,file-accountability,src/www/webpack_electron.mjs file-level review,file,operational,file-level,src/www/webpack_electron.mjs,7a94a7fffcf8a746a7f86ae6cb321db2d859fbb0101904cd149238e4bc6025c7,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0166,high,reviewed
